category,system_code,system_name,symptom_code,symptom_name,rule_code,judge_name,ttas_degree,nhi_degree
非外傷,A08,眼科,A0808,眼眶腫脹,A080802,血行動力循環不足,2,2
非外傷,A08,眼科,A0808,眼眶腫脹,A080805,發燒疑似敗血症，伴隨任一徵象(中度呼吸窘迫、血行動力循環不足或意識程度改變)及SIRS的條件≧3,2,2
非外傷,A10,婦產科,A1009,懷孕問題小於20週,A100902,休克,1,1
非外傷,A10,婦產科,A1009,懷孕問題小於20週,A100901,重度呼吸窘迫(＜90%),1,1
非外傷,A13,一般和其他,A1315,蒼白/貧血,A131501,重度呼吸窘迫(＜90%),1,1
外傷,T02,頭部外傷,T0202,頭部穿刺傷,T020209,頭部穿刺傷,2,2
外傷,T03,顏面部外傷,T0302,顏面部穿刺傷,T030214,凝血異常-中度或輕度的出血,3,3
外傷,T05,鼻子外傷,T0502,鼻子撕裂傷、擦傷,T050212,表淺撕裂性/出血已停止,4,4
外傷,T07,頸部外傷,T0702,頸部穿刺傷,T070206,血行動力循環不足,2,2
外傷,T08,胸部外傷,T0803,胸部撕裂傷、擦傷,T080301,心跳/呼吸停止,1,1
外傷,T09,腹部(含骨盆)外傷,T0902,腹部(含骨盆)穿刺傷,T090209,腹部穿刺傷,2,2
外傷,T09,腹部(含骨盆)外傷,T0903,腹部(含骨盆)撕裂傷、擦傷,T090303,休克,1,1
外傷,T10,腰、背部外傷,T1002,腰、背部穿刺傷,T100207,意識程度改變(GCS9-13),2,2
外傷,T10,腰、背部外傷,T1003,腰、背部撕裂傷、擦傷,T100306,血行動力循環不足,2,2
外傷,T11,會陰部及生殖器官外傷,T1103,會陰部及生殖器官撕裂傷、擦傷,T110301,中度呼吸窘迫(＜92%),2,2
外傷,T11,會陰部及生殖器官外傷,T1103,會陰部及生殖器官撕裂傷、擦傷,T110311,急性中樞中度疼痛(4-7),3,3
外傷,T11,會陰部及生殖器官外傷,T1103,會陰部及生殖器官撕裂傷、擦傷,T110308,睪丸外露,2,2
外傷,T13,皮膚外傷,T1301,燒燙傷,T130106,意識程度改變(GCS9-13),2,2
外傷,E01,環境,E0103,動物咬傷,E010303,無意識(GCS3-8),1,1
外傷,E01,環境,E0104,蛇咬傷,E010404,中度呼吸窘迫(＜92%),2,2
外傷,E01,環境,E0104,蛇咬傷,E010412,急性周邊重度疼痛(8-10),3,3
外傷,E01,環境,E0104,蛇咬傷,E010410,輕度呼吸窘迫(92-94%),3,3
非外傷,P07,耳鼻喉系統,P0714,上呼吸道感染相關症狀(鼻塞、流鼻水、咳嗽、喉嚨痛),P071402,血行動力循環不足,2,2
非外傷,P07,耳鼻喉系統,P0714,上呼吸道感染相關症狀(鼻塞、流鼻水、咳嗽、喉嚨痛),P071403,意識程度改變(GCS9-13),2,2
非外傷,P07,耳鼻喉系統,P0714,上呼吸道感染相關症狀(鼻塞、流鼻水、咳嗽、喉嚨痛),P071406,年齡>3Y，體溫>38℃，免疫功能缺陷,2,2
非外傷,P07,耳鼻喉系統,P0714,上呼吸道感染相關症狀(鼻塞、流鼻水、咳嗽、喉嚨痛),P071407,重度疼痛(8-10),2,2
非外傷,P07,耳鼻喉系統,P0714,上呼吸道感染相關症狀(鼻塞、流鼻水、咳嗽、喉嚨痛),P071408,輕度呼吸窘迫(92-94%),3,3
非外傷,P07,耳鼻喉系統,P0714,上呼吸道感染相關症狀(鼻塞、流鼻水、咳嗽、喉嚨痛),P071410,年齡3M~3Y，體溫>38℃，看起來無病容(活動力佳),3,3
非外傷,P07,耳鼻喉系統,P0714,上呼吸道感染相關症狀(鼻塞、流鼻水、咳嗽、喉嚨痛),P071411,年齡>3Y，體溫>38℃，看起來有病容(活動力不佳),3,3
非外傷,P07,耳鼻喉系統,P0714,上呼吸道感染相關症狀(鼻塞、流鼻水、咳嗽、喉嚨痛),P071412,中度疼痛(4-7),3,3
非外傷,P07,耳鼻喉系統,P0714,上呼吸道感染相關症狀(鼻塞、流鼻水、咳嗽、喉嚨痛),P071413,年齡>3Y，體溫>38℃，看起來無病容(活動力佳),4,4
非外傷,P07,耳鼻喉系統,P0714,上呼吸道感染相關症狀(鼻塞、流鼻水、咳嗽、喉嚨痛),P071414,輕度疼痛(<4),4,4
非外傷,P08,眼科,P0801,眼睛分泌物,P080101,重度疼痛(8-10),2,2
非外傷,P08,眼科,P0801,眼睛分泌物,P080102,中度疼痛(4-7),3,3
非外傷,P08,眼科,P0801,眼睛分泌物,P080103,輕度疼痛(<4),4,4
非外傷,P08,眼科,P0801,眼睛分泌物,P080104,急性分泌物,4,4
非外傷,P08,眼科,P0801,眼睛分泌物,P080105,慢性分泌物，生命徵象正常，無發燒，無疼痛不適,5,5
非外傷,P08,眼科,P0802,眼睛內異物(包括角膜擦傷和角膜異物),P080201,重度疼痛(8-10),2,2
非外傷,P08,眼科,P0802,眼睛內異物(包括角膜擦傷和角膜異物),P080202,尖銳性異物,2,2
非外傷,P08,眼科,P0802,眼睛內異物(包括角膜擦傷和角膜異物),P080203,急性或突發性視覺改變,2,2
非外傷,P08,眼科,P0802,眼睛內異物(包括角膜擦傷和角膜異物),P080204,中度疼痛(4-7),3,3
非外傷,P08,眼科,P0802,眼睛內異物(包括角膜擦傷和角膜異物),P080205,輕度疼痛(<4),4,4
非外傷,P08,眼科,P0803,眼睛疼痛,P080301,重度疼痛(8-10),2,2
非外傷,P08,眼科,P0803,眼睛疼痛,P080302,急性或突發性視覺改變,2,2
非外傷,P08,眼科,P0803,眼睛疼痛,P080303,中度疼痛(4-7),3,3
非外傷,P08,眼科,P0803,眼睛疼痛,P080304,輕度疼痛(<4),4,4
非外傷,P08,眼科,P0804,眼睛紅/癢,P080401,重度疼痛(8-10),2,2
非外傷,P08,眼科,P0804,眼睛紅/癢,P080402,中度疼痛(4-7),3,3
非外傷,P08,眼科,P0804,眼睛紅/癢,P080405,眼睛紅癢，生命徵象正常，無發燒，無疼痛不適,5,5
非外傷,P08,眼科,P0805,畏光/光傷害,P080501,重度疼痛(8-10),2,2
非外傷,P08,眼科,P0805,畏光/光傷害,P080502,急性或突發性視覺改變,2,2
非外傷,P08,眼科,P0805,畏光/光傷害,P080503,中度疼痛(4-7),3,3
非外傷,P08,眼科,P0806,眼眶腫脹,P080601,中度呼吸窘迫(<92%),2,2
非外傷,P08,眼科,P0806,眼眶腫脹,P080602,血行動力循環不足,2,2
非外傷,P08,眼科,P0806,眼眶腫脹,P080603,意識程度改變(GCS9-13),2,2
非外傷,P08,眼科,P0806,眼眶腫脹,P080604,年齡<3M，體溫>38℃或<36℃,2,2
非外傷,P08,眼科,P0806,眼眶腫脹,P080607,重度疼痛(8-10),2,2
非外傷,P08,眼科,P0806,眼眶腫脹,P080608,輕度呼吸窘迫(92-94%),3,3
非外傷,P08,眼科,P0806,眼眶腫脹,P080609,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,P08,眼科,P0806,眼眶腫脹,P080610,年齡3M~3Y，體溫>38℃，看起來無病容(活動力佳),3,3
非外傷,P08,眼科,P0806,眼眶腫脹,P080611,年齡>3Y，體溫>38℃，看起來有病容(活動力不佳),3,3
非外傷,P08,眼科,P0806,眼眶腫脹,P080613,眼眶周圍區域蜂窩性組織炎,3,3
非外傷,P08,眼科,P0806,眼眶腫脹,P080615,輕度疼痛(<4),4,4
非外傷,P08,眼科,P0806,眼眶腫脹,P080616,眼眶輕微腫脹，生命徵象正常，無發燒，無疼痛不適,5,5
非外傷,P08,眼科,P0807,視覺障礙,P080702,慢性或漸進性視覺改變，生命徵象正常，無發燒，無疼痛不適,4,4
非外傷,P08,眼科,P0808,複視.*假如懷疑腦中風，請選擇P0410中風症狀,P080801,急性發作,3,3
非外傷,P08,眼科,P0809,眼睛複檢,P080901,急性或突發性視覺改變,2,2
非外傷,P08,眼科,P0809,眼睛複檢,P080902,重度疼痛(8-10),2,2
非外傷,P08,眼科,P0809,眼睛複檢,P080904,輕度疼痛(<4),4,4
非外傷,P08,眼科,P0809,眼睛複檢,P080905,眼睛複檢，生命徵象正常，無發燒，無疼痛不適,5,5
非外傷,P08,眼科,P0810,化學物質暴露眼睛,P081001,化學物質濺入眼睛，造成傷害,2,2
非外傷,P09,皮膚系統,P0901,搔癢,P090102,輕度疼痛(<4),4,4
非外傷,P09,皮膚系統,P0901,搔癢,P090103,搔癢，生命徵象正常，無發燒，無疼痛不適,5,5
非外傷,P09,皮膚系統,P0902,紅疹,P090201,中度呼吸窘迫(<92%),2,2
非外傷,P09,皮膚系統,P0902,紅疹,P090202,血行動力循環不足,2,2
非外傷,P09,皮膚系統,P0902,紅疹,P090205,年齡3M~3Y，體溫>38℃，免疫功能缺陷或看起來有病容(活動力不佳),2,2
非外傷,P09,皮膚系統,P0902,紅疹,P090207,重度疼痛(8-10),2,2
非外傷,P09,皮膚系統,P0902,紅疹,P090208,紫斑或瘀斑，病容明顯,2,2
非外傷,P09,皮膚系統,P0902,紅疹,P090209,輕度呼吸窘迫(92-94%),3,3
非外傷,P09,皮膚系統,P0902,紅疹,P090210,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,P09,皮膚系統,P0902,紅疹,P090212,年齡>3Y，體溫>38℃，看起來有病容(活動力不佳),3,3
非外傷,P09,皮膚系統,P0902,紅疹,P090213,中度疼痛(4-7),3,3
非外傷,P09,皮膚系統,P0902,紅疹,P090214,臉部蜂窩性組織炎，眼眶周圍區域,3,3
非外傷,P09,皮膚系統,P0902,紅疹,P090215,廣泛性紅疹,3,3
非外傷,P09,皮膚系統,P0902,紅疹,P090217,輕度疼痛(<4),4,4
非外傷,P09,皮膚系統,P0902,紅疹,P090218,局部性紅疹(過敏反應),4,4
非外傷,P09,皮膚系統,P0902,紅疹,P090219,局部性紅疹，非過敏反應，生命徵象正常，無發燒，無疼痛不適,5,5
非外傷,P09,皮膚系統,P0903,局部紅腫,P090301,重度呼吸窘迫(<90%),1,1
非外傷,P09,皮膚系統,P0903,局部紅腫,P090302,休克,1,1
非外傷,P09,皮膚系統,P0903,局部紅腫,P090303,無意識(GCS3-8),1,1
非外傷,P09,皮膚系統,P0903,局部紅腫,P090305,血行動力循環不足,2,2
非外傷,P09,皮膚系統,P0903,局部紅腫,P090306,意識程度改變(GCS9-13),2,2
非外傷,P09,皮膚系統,P0903,局部紅腫,P090307,年齡<3M，體溫>38℃或<36℃,2,2
非外傷,P09,皮膚系統,P0903,局部紅腫,P090309,年齡>3Y，體溫>38℃，免疫功能缺陷,2,2
非外傷,P09,皮膚系統,P0903,局部紅腫,P090310,重度疼痛(8-10),2,2
非外傷,P09,皮膚系統,P0903,局部紅腫,P090311,紫斑或瘀斑，病容明顯,2,2
非外傷,P09,皮膚系統,P0903,局部紅腫,P090316,中度疼痛(4-7),3,3
非外傷,P09,皮膚系統,P0903,局部紅腫,P090312,輕度呼吸窘迫(92-94%),3,3
非外傷,P09,皮膚系統,P0903,局部紅腫,P090313,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,P09,皮膚系統,P0903,局部紅腫,P090315,年齡>3Y，體溫>38℃，看起來有病容(活動力不佳),3,3
非外傷,P09,皮膚系統,P0903,局部紅腫,P090317,臉部蜂窩性組織炎，眼眶周圍區域,3,3
非外傷,P09,皮膚系統,P0903,局部紅腫,P090318,廣泛性蜂窩組織炎/紅腫,3,3
非外傷,P09,皮膚系統,P0903,局部紅腫,P090320,輕度疼痛(<4),4,4
非外傷,P09,皮膚系統,P0903,局部紅腫,P090321,局部性蜂窩組織炎/紅腫,4,4
非外傷,P09,皮膚系統,P0904,發紺,P090401,重度呼吸窘迫(<90%),1,1
非外傷,P09,皮膚系統,P0904,發紺,P090403,無意識(GCS3-8),1,1
非外傷,P09,皮膚系統,P0904,發紺,P090404,中樞型發紺,1,1
非外傷,P09,皮膚系統,P0904,發紺,P090405,中度呼吸窘迫(<92%),2,2
非外傷,P09,皮膚系統,P0904,發紺,P090406,血行動力循環不足,2,2
非外傷,P09,皮膚系統,P0904,發紺,P090407,意識程度改變(GCS9-13),2,2
非外傷,P09,皮膚系統,P0904,發紺,P090409,年齡3M~3Y，體溫>38℃，免疫功能缺陷或看起來有病容(活動力不佳),2,2
非外傷,P09,皮膚系統,P0904,發紺,P090410,年齡>3Y，體溫>38℃，免疫功能缺陷,2,2
非外傷,P09,皮膚系統,P0905,自發性瘀斑,P090501,重度呼吸窘迫(<90%),1,1
非外傷,P09,皮膚系統,P0905,自發性瘀斑,P090502,休克,1,1
非外傷,P09,皮膚系統,P0905,自發性瘀斑,P090503,無意識(GCS3-8),1,1
非外傷,P09,皮膚系統,P0905,自發性瘀斑,P090504,中度呼吸窘迫(<92%),2,2
非外傷,P09,皮膚系統,P0905,自發性瘀斑,P090505,血行動力循環不足,2,2
非外傷,P09,皮膚系統,P0905,自發性瘀斑,P090507,年齡<3M，體溫>38℃或<36℃,2,2
非外傷,P09,皮膚系統,P0905,自發性瘀斑,P090508,年齡3M~3Y，體溫>38℃，免疫功能缺陷或看起來有病容(活動力不佳),2,2
非外傷,P09,皮膚系統,P0905,自發性瘀斑,P090510,凝血異常-危及生命或肢體的出血,2,2
非外傷,P09,皮膚系統,P0905,自發性瘀斑,P090511,輕度呼吸窘迫(92-94%),3,3
非外傷,P09,皮膚系統,P0905,自發性瘀斑,P090512,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,P09,皮膚系統,P0905,自發性瘀斑,P090514,年齡>3Y，體溫>38℃，看起來有病容(活動力不佳),3,3
非外傷,P09,皮膚系統,P0905,自發性瘀斑,P090515,凝血異常-中度或輕度的出血,3,3
非外傷,P09,皮膚系統,P0905,自發性瘀斑,P090516,自發性瘀斑,3,3
非外傷,P09,皮膚系統,P0905,自發性瘀斑,P090517,年齡>3Y，體溫>38℃，看起來無病容(活動力佳),4,4
非外傷,P09,皮膚系統,P0906,腫塊、長繭等,P090601,中度呼吸窘迫(<92%),2,2
非外傷,P09,皮膚系統,P0906,腫塊、長繭等,P090603,意識程度改變(GCS9-13),2,2
非外傷,P09,皮膚系統,P0906,腫塊、長繭等,P090604,年齡<3M，體溫>38℃或<36℃,2,2
非外傷,P09,皮膚系統,P0906,腫塊、長繭等,P090606,年齡>3Y，體溫>38℃，免疫功能缺陷,2,2
非外傷,P09,皮膚系統,P0906,腫塊、長繭等,P090608,輕度呼吸窘迫(92-94%),3,3
非外傷,P09,皮膚系統,P0906,腫塊、長繭等,P090609,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,P09,皮膚系統,P0906,腫塊、長繭等,P090610,年齡3M~3Y，體溫>38℃，看起來無病容(活動力佳),3,3
非外傷,P09,皮膚系統,P0906,腫塊、長繭等,P090613,年齡>3Y，體溫>38℃，看起來無病容(活動力佳),4,4
非外傷,P09,皮膚系統,P0906,腫塊、長繭等,P090614,輕度疼痛(<4),4,4
非外傷,P09,皮膚系統,P0906,腫塊、長繭等,P090615,腫塊、長繭等，生命徵象正常，無發燒，無疼痛不適,5,5
非外傷,P09,皮膚系統,P0907,乳房紅腫,P090701,中度呼吸窘迫(<92%),2,2
非外傷,P09,皮膚系統,P0907,乳房紅腫,P090702,血行動力循環不足,2,2
非外傷,P09,皮膚系統,P0907,乳房紅腫,P090704,年齡<3M，體溫>38℃或<36℃,2,2
非外傷,P09,皮膚系統,P0907,乳房紅腫,P090706,年齡>3Y，體溫>38℃，免疫功能缺陷,2,2
非外傷,P09,皮膚系統,P0907,乳房紅腫,P090707,重度疼痛(8-10),2,2
非外傷,P09,皮膚系統,P0907,乳房紅腫,P090708,輕度呼吸窘迫(92-94%),3,3
非外傷,P09,皮膚系統,P0907,乳房紅腫,P090709,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,P09,皮膚系統,P0907,乳房紅腫,P090711,年齡>3Y，體溫>38℃，看起來有病容(活動力不佳),3,3
非外傷,P09,皮膚系統,P0907,乳房紅腫,P090712,中度疼痛(4-7),3,3
非外傷,P09,皮膚系統,P0907,乳房紅腫,P090713,年齡>3Y，體溫>38℃，看起來無病容(活動力佳),4,4
非外傷,P09,皮膚系統,P0907,乳房紅腫,P090714,輕度疼痛(<4),4,4
非外傷,P09,皮膚系統,P0908,疑似傳染性皮膚病,P090801,重度疼痛(8-10),2,2
非外傷,P09,皮膚系統,P0908,疑似傳染性皮膚病,P090802,輕度呼吸窘迫(92-94%),3,3
非外傷,P10,婦產科,P1001,月經問題,P100102,休克,1,1
非外傷,P09,皮膚系統,P0908,疑似傳染性皮膚病,P090803,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,P09,皮膚系統,P0908,疑似傳染性皮膚病,P090804,中度疼痛(4-7),3,3
非外傷,P09,皮膚系統,P0908,疑似傳染性皮膚病,P090805,輕度疼痛(<4),4,4
非外傷,P09,皮膚系統,P0909,皮膚內異物,P090901,年齡3M~3Y，體溫>38℃，看起來無病容(活動力佳),3,3
非外傷,P09,皮膚系統,P0909,皮膚內異物,P090902,年齡>3Y，體溫>38℃，看起來有病容(活動力不佳),3,3
非外傷,P09,皮膚系統,P0909,皮膚內異物,P090903,中度疼痛(4-7),3,3
非外傷,P09,皮膚系統,P0909,皮膚內異物,P090904,年齡>3Y，體溫>38℃，看起來無病容(活動力佳),4,4
非外傷,P09,皮膚系統,P0909,皮膚內異物,P090905,輕度疼痛(<4),4,4
非外傷,P09,皮膚系統,P0910,其他皮膚情況,P091001,輕度呼吸窘迫(92-94%),3,3
非外傷,P09,皮膚系統,P0910,其他皮膚情況,P091002,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,P09,皮膚系統,P0910,其他皮膚情況,P091003,年齡3M~3Y，體溫>38℃，看起來無病容(活動力佳),3,3
非外傷,P09,皮膚系統,P0910,其他皮膚情況,P091005,中度疼痛(4-7),3,3
非外傷,P09,皮膚系統,P0910,其他皮膚情況,P091006,年齡>3Y，體溫>38℃，看起來無病容(活動力佳),4,4
非外傷,P09,皮膚系統,P0910,其他皮膚情況,P091007,輕度疼痛(<4),4,4
非外傷,P09,皮膚系統,P0910,其他皮膚情況,P091008,其他皮膚情況，生命徵象正常，無發燒，無疼痛不適,5,5
非外傷,P10,婦產科,P1001,月經問題,P100101,重度呼吸窘迫(<90%),1,1
非外傷,P10,婦產科,P1001,月經問題,P100104,中度呼吸窘迫(<92%),2,2
非外傷,P10,婦產科,P1001,月經問題,P100105,血行動力循環不足,2,2
非外傷,P10,婦產科,P1001,月經問題,P100106,意識程度改變(GCS9-13),2,2
非外傷,P10,婦產科,P1001,月經問題,P100107,年齡<3M，體溫>38℃或<36℃,2,2
非外傷,P10,婦產科,P1001,月經問題,P100109,年齡>3Y，體溫>38℃，免疫功能缺陷,2,2
非外傷,P10,婦產科,P1001,月經問題,P100110,重度疼痛(8-10),2,2
非外傷,P10,婦產科,P1001,月經問題,P100111,無法控制的出血,2,2
非外傷,P10,婦產科,P1001,月經問題,P100112,輕度呼吸窘迫(92-94%),3,3
非外傷,P10,婦產科,P1001,月經問題,P100113,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,P10,婦產科,P1001,月經問題,P100115,年齡>3Y，體溫>38℃，看起來有病容(活動力不佳),3,3
非外傷,P10,婦產科,P1001,月經問題,P100116,中度疼痛(4-7),3,3
非外傷,P10,婦產科,P1001,月經問題,P100117,年齡>3Y，體溫>38℃，看起來無病容(活動力佳),4,4
非外傷,P10,婦產科,P1001,月經問題,P100118,輕度疼痛(<4),4,4
非外傷,P10,婦產科,P1002,陰道內異物,P100201,重度呼吸窘迫(<90%),1,1
非外傷,P10,婦產科,P1002,陰道內異物,P100202,休克,1,1
非外傷,P10,婦產科,P1002,陰道內異物,P100203,無意識(GCS3-8),1,1
非外傷,P10,婦產科,P1002,陰道內異物,P100204,中度呼吸窘迫(<92%),2,2
非外傷,P10,婦產科,P1002,陰道內異物,P100205,血行動力循環不足,2,2
非外傷,P10,婦產科,P1002,陰道內異物,P100206,意識程度改變(GCS9-13),2,2
非外傷,P10,婦產科,P1002,陰道內異物,P100209,年齡>3Y，體溫>38℃，免疫功能缺陷,2,2
非外傷,P10,婦產科,P1002,陰道內異物,P100210,重度疼痛(8-10),2,2
非外傷,P10,婦產科,P1002,陰道內異物,P100211,年齡3M~3Y，體溫>38℃，看起來無病容(活動力佳),3,3
非外傷,P10,婦產科,P1002,陰道內異物,P100212,年齡>3Y，體溫>38℃，看起來有病容(活動力不佳),3,3
非外傷,P10,婦產科,P1002,陰道內異物,P100215,輕度疼痛(<4),4,4
非外傷,P10,婦產科,P1002,陰道內異物,P100216,陰道內異物，生命徵象正常，無發燒，無疼痛不適,5,5
非外傷,P10,婦產科,P1003,陰道分泌物,P100301,中度呼吸窘迫(<92%),2,2
非外傷,P10,婦產科,P1003,陰道分泌物,P100302,血行動力循環不足,2,2
非外傷,P10,婦產科,P1003,陰道分泌物,P100304,年齡<3M，體溫>38℃或<36℃,2,2
非外傷,P10,婦產科,P1003,陰道分泌物,P100306,年齡>3Y，體溫>38℃，免疫功能缺陷,2,2
非外傷,P10,婦產科,P1003,陰道分泌物,P100307,重度疼痛(8-10),2,2
非外傷,P10,婦產科,P1003,陰道分泌物,P100308,輕度呼吸窘迫(92-94%),3,3
非外傷,P10,婦產科,P1003,陰道分泌物,P100310,年齡3M~3Y，體溫>38℃，看起來無病容(活動力佳),3,3
非外傷,P10,婦產科,P1003,陰道分泌物,P100311,年齡>3Y，體溫>38℃，看起來有病容(活動力不佳),3,3
非外傷,P10,婦產科,P1003,陰道分泌物,P100312,中度疼痛(4-7),3,3
非外傷,P10,婦產科,P1003,陰道分泌物,P100314,輕度疼痛(<4),4,4
非外傷,P10,婦產科,P1004,確定或疑似性侵害,P100401,確定或疑似性侵害,1,1
非外傷,P10,婦產科,P1003,陰道分泌物,P100315,陰道分泌物，輕微症狀，生命徵象正常，無發燒，無疼痛不適,5,5
非外傷,P10,婦產科,P1005,陰道出血,P100501,重度呼吸窘迫(<90%),1,1
非外傷,P10,婦產科,P1005,陰道出血,P100502,休克,1,1
非外傷,P10,婦產科,P1005,陰道出血,P100503,無意識(GCS3-8),1,1
非外傷,P10,婦產科,P1005,陰道出血,P100504,中度呼吸窘迫(<92%),2,2
非外傷,P10,婦產科,P1005,陰道出血,P100506,意識程度改變(GCS9-13),2,2
非外傷,P10,婦產科,P1005,陰道出血,P100507,年齡<3M，體溫>38℃或<36℃,2,2
非外傷,P10,婦產科,P1005,陰道出血,P100509,年齡>3Y，體溫>38℃，免疫功能缺陷,2,2
非外傷,P10,婦產科,P1005,陰道出血,P100510,重度疼痛(8-10),2,2
非外傷,P10,婦產科,P1005,陰道出血,P100511,凝血異常-危及生命或肢體的出血,2,2
非外傷,P10,婦產科,P1005,陰道出血,P100512,大量陰道出血,2,2
非外傷,P10,婦產科,P1005,陰道出血,P100513,輕度呼吸窘迫(92-94%),3,3
非外傷,P10,婦產科,P1005,陰道出血,P100514,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,P10,婦產科,P1005,陰道出血,P100516,年齡>3Y，體溫>38℃，看起來有病容(活動力不佳),3,3
非外傷,P10,婦產科,P1005,陰道出血,P100517,中度疼痛(4-7),3,3
非外傷,P10,婦產科,P1005,陰道出血,P100518,凝血異常-中度或輕度的出血,3,3
非外傷,P10,婦產科,P1005,陰道出血,P100519,中量陰道出血,3,3
非外傷,P10,婦產科,P1005,陰道出血,P100520,可能懷孕,3,3
非外傷,P10,婦產科,P1005,陰道出血,P100521,年齡>3Y，體溫>38℃，看起來無病容(活動力佳),4,4
非外傷,P10,婦產科,P1005,陰道出血,P100523,陰道出血-少量/點狀，生命徵象正常，無發燒，無疼痛不適,4,4
非外傷,P10,婦產科,P1006,陰唇腫脹,P100601,中度呼吸窘迫(<92%),2,2
非外傷,P10,婦產科,P1006,陰唇腫脹,P100603,意識程度改變(GCS9-13),2,2
非外傷,P10,婦產科,P1006,陰唇腫脹,P100604,年齡<3M，體溫>38℃或<36℃,2,2
非外傷,P10,婦產科,P1006,陰唇腫脹,P100606,年齡>3Y，體溫>38℃，免疫功能缺陷,2,2
非外傷,P10,婦產科,P1006,陰唇腫脹,P100607,重度疼痛(8-10),2,2
非外傷,P10,婦產科,P1006,陰唇腫脹,P100608,輕度呼吸窘迫(92-94%),3,3
非外傷,P10,婦產科,P1006,陰唇腫脹,P100609,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,P10,婦產科,P1006,陰唇腫脹,P100610,年齡3M~3Y，體溫>38℃，看起來無病容(活動力佳),3,3
非外傷,P10,婦產科,P1006,陰唇腫脹,P100612,中度疼痛(4-7),3,3
非外傷,P10,婦產科,P1006,陰唇腫脹,P100613,年齡>3Y，體溫>38℃，看起來無病容(活動力佳),4,4
非外傷,P10,婦產科,P1006,陰唇腫脹,P100614,輕度疼痛(<4),4,4
非外傷,P10,婦產科,P1006,陰唇腫脹,P100615,陰唇腫脹，生命徵象正常，無發燒，無疼痛不適,5,5
非外傷,P10,婦產科,P1007,陰道疼痛/搔癢,P100701,重度疼痛(8-10),2,2
非外傷,P10,婦產科,P1007,陰道疼痛/搔癢,P100702,中度疼痛(4-7),3,3
非外傷,P10,婦產科,P1007,陰道疼痛/搔癢,P100704,陰道搔癢，生命徵象正常，無發燒，無疼痛不適,4,4
非外傷,P10,婦產科,P1008,懷孕問題大於20週,P100801,重度呼吸窘迫(<90%),1,1
非外傷,P10,婦產科,P1008,懷孕問題大於20週,P100802,休克,1,1
非外傷,P10,婦產科,P1008,懷孕問題大於20週,P100803,無意識(GCS3-8),1,1
非外傷,P10,婦產科,P1008,懷孕問題大於20週,P100805,第三孕期陰道出血,1,1
非外傷,P10,婦產科,P1008,懷孕問題大於20週,P100806,中度呼吸窘迫(<92%),2,2
非外傷,P10,婦產科,P1008,懷孕問題大於20週,P100807,血行動力循環不足,2,2
非外傷,P10,婦產科,P1008,懷孕問題大於20週,P100808,意識程度改變(GCS9-13),2,2
非外傷,P10,婦產科,P1008,懷孕問題大於20週,P100809,年齡>3Y，體溫>38℃，免疫功能缺陷,2,2
非外傷,P10,婦產科,P1008,懷孕問題大於20週,P100811,凝血異常-危及生命或肢體的出血,2,2
非外傷,P10,婦產科,P1008,懷孕問題大於20週,P100813,沒有胎動/沒有胎心音,2,2
非外傷,P10,婦產科,P1008,懷孕問題大於20週,P100814,頭痛+/-水腫+/-腹痛+/-高血壓,2,2
非外傷,P10,婦產科,P1008,懷孕問題大於20週,P100816,輕度呼吸窘迫(92-94%),3,3
非外傷,P10,婦產科,P1008,懷孕問題大於20週,P100818,年齡>3Y，體溫>38℃，看起來有病容(活動力不佳),3,3
非外傷,P10,婦產科,P1008,懷孕問題大於20週,P100819,中度疼痛(4-7),3,3
非外傷,P10,婦產科,P1008,懷孕問題大於20週,P100821,急產(宮縮>2分鐘),3,3
非外傷,P10,婦產科,P1008,懷孕問題大於20週,P100822,可能破水,3,3
非外傷,P10,婦產科,P1008,懷孕問題大於20週,P100823,年齡>3Y，體溫>38℃，看起來無病容(活動力佳),4,4
非外傷,P10,婦產科,P1008,懷孕問題大於20週,P100824,輕度疼痛(<4),4,4
非外傷,P10,婦產科,P1009,懷孕問題小於20週,P100902,休克,1,1
非外傷,P10,婦產科,P1009,懷孕問題小於20週,P100903,無意識(GCS3-8),1,1
非外傷,P10,婦產科,P1009,懷孕問題小於20週,P100904,中度呼吸窘迫(<92%),2,2
非外傷,P10,婦產科,P1009,懷孕問題小於20週,P100905,血行動力循環不足,2,2
非外傷,P10,婦產科,P1009,懷孕問題小於20週,P100906,意識程度改變(GCS9-13),2,2
非外傷,P10,婦產科,P1009,懷孕問題小於20週,P100907,年齡>3Y，體溫>38℃，免疫功能缺陷,2,2
